id_student,code_module,code_presentation,dropout,total_clicks,total_sessions,first_active_day,last_active_day,activity_span,avg_clicks_per_day,num_assessments_submitted,avg_score,min_score,num_low_scores,avg_submission_delay,gender,age_band,region,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability
582302,DDD,2013J,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0-35,South Region,Lower Than A Level,80-90%,0,60,N
582320,DDD,2013J,0,82.0,6.0,-17.0,19.0,36.0,13.666666666666666,1.0,70.0,70.0,0.0,-6.0,F,0-35,South Region,A Level or Equivalent,50-60%,0,60,N
582373,DDD,2013J,1,246.0,15.0,-18.0,20.0,38.0,16.4,0.0,0.0,0.0,0.0,0.0,M,0-35,South East Region,A Level or Equivalent,60-70%,0,60,N
582416,DDD,2013J,0,334.0,19.0,-17.0,20.0,37.0,17.57894736842105,0.0,0.0,0.0,0.0,0.0,M,0-35,North Region,A Level or Equivalent,?,0,60,N
582452,DDD,2013J,0,268.0,15.0,-18.0,18.0,36.0,17.866666666666667,0.0,0.0,0.0,0.0,0.0,F,0-35,South Region,A Level or Equivalent,90-100%,0,60,N
582464,DDD,2013J,0,260.0,22.0,-18.0,19.0,37.0,11.818181818181818,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,A Level or Equivalent,60-70%,0,60,N
582554,DDD,2013J,0,337.0,23.0,-18.0,20.0,38.0,14.652173913043478,0.0,0.0,0.0,0.0,0.0,M,0-35,Ireland,Lower Than A Level,?,0,120,N
582848,DDD,2013J,1,159.0,10.0,-12.0,17.0,29.0,15.9,0.0,0.0,0.0,0.0,0.0,M,0-35,Yorkshire Region,A Level or Equivalent,0-10%,0,60,N
582879,DDD,2013J,0,662.0,29.0,-18.0,20.0,38.0,22.82758620689655,0.0,0.0,0.0,0.0,0.0,M,35-55,East Anglian Region,Lower Than A Level,40-50%,0,90,N
582931,DDD,2013J,0,92.0,13.0,-18.0,18.0,36.0,7.076923076923077,0.0,0.0,0.0,0.0,0.0,M,0-35,London Region,Lower Than A Level,40-50%,0,120,N
582954,DDD,2013J,0,5.0,2.0,-5.0,13.0,18.0,2.5,0.0,0.0,0.0,0.0,0.0,M,0-35,London Region,Lower Than A Level,10-20,0,120,N
583037,DDD,2013J,1,295.0,15.0,-17.0,10.0,27.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,M,0-35,Yorkshire Region,Lower Than A Level,50-60%,0,60,N
583198,DDD,2013J,0,3.0,1.0,17.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,F,0-35,North Region,Lower Than A Level,?,0,195,N
583215,DDD,2013J,1,174.0,13.0,-18.0,20.0,38.0,13.384615384615385,0.0,0.0,0.0,0.0,0.0,M,0-35,London Region,A Level or Equivalent,10-20,0,120,N
583247,DDD,2013J,0,126.0,11.0,-16.0,14.0,30.0,11.454545454545455,0.0,0.0,0.0,0.0,0.0,M,0-35,South East Region,Lower Than A Level,80-90%,0,60,N
583293,DDD,2013J,0,292.0,19.0,-13.0,19.0,32.0,15.368421052631579,0.0,0.0,0.0,0.0,0.0,M,0-35,Wales,A Level or Equivalent,30-40%,0,60,N
583335,DDD,2013J,0,222.0,21.0,-17.0,20.0,37.0,10.571428571428571,0.0,0.0,0.0,0.0,0.0,M,0-35,South West Region,Lower Than A Level,0-10%,0,120,N
583514,DDD,2013J,0,298.0,12.0,-16.0,18.0,34.0,24.833333333333332,1.0,88.0,88.0,0.0,-7.0,F,35-55,South Region,A Level or Equivalent,60-70%,0,70,N
583540,DDD,2013J,0,16.0,2.0,5.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,M,35-55,South West Region,A Level or Equivalent,30-40%,0,60,N
583570,DDD,2013J,0,11.0,2.0,-16.0,-8.0,8.0,5.5,0.0,0.0,0.0,0.0,0.0,M,0-35,North Western Region,Lower Than A Level,20-30%,0,120,N
583580,DDD,2013J,0,144.0,6.0,-14.0,8.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,M,35-55,South Region,Lower Than A Level,90-100%,0,60,Y
583606,DDD,2013J,0,228.0,10.0,-12.0,20.0,32.0,22.8,0.0,0.0,0.0,0.0,0.0,F,0-35,North Western Region,A Level or Equivalent,30-40%,0,60,N
583775,DDD,2013J,1,298.0,17.0,-11.0,20.0,31.0,17.529411764705884,0.0,0.0,0.0,0.0,0.0,M,0-35,West Midlands Region,Lower Than A Level,10-20,0,120,N
583871,DDD,2013J,0,290.0,10.0,-2.0,13.0,15.0,29.0,0.0,0.0,0.0,0.0,0.0,F,0-35,South West Region,Lower Than A Level,30-40%,0,60,N
583946,DDD,2013J,0,505.0,23.0,-17.0,20.0,37.0,21.956521739130434,1.0,70.0,70.0,0.0,-5.0,F,0-35,Scotland,A Level or Equivalent,90-100%,0,60,N
583955,DDD,2013J,0,476.0,18.0,-17.0,19.0,36.0,26.444444444444443,0.0,0.0,0.0,0.0,0.0,F,35-55,Scotland,Lower Than A Level,40-50%,0,60,N
584077,DDD,2013J,1,25.0,4.0,-17.0,11.0,28.0,6.25,0.0,0.0,0.0,0.0,0.0,M,0-35,North Western Region,A Level or Equivalent,20-30%,0,150,N
584082,DDD,2013J,1,183.0,12.0,-18.0,8.0,26.0,15.25,0.0,0.0,0.0,0.0,0.0,F,0-35,South West Region,Lower Than A Level,30-40%,0,180,N
584132,DDD,2013J,0,98.0,8.0,-18.0,20.0,38.0,12.25,0.0,0.0,0.0,0.0,0.0,M,0-35,East Midlands Region,A Level or Equivalent,20-30%,0,120,N
584183,DDD,2013J,0,139.0,19.0,-17.0,20.0,37.0,7.315789473684211,0.0,0.0,0.0,0.0,0.0,M,0-35,South East Region,A Level or Equivalent,30-40%,0,120,N
584305,DDD,2013J,1,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,40-50%,0,150,N
584315,DDD,2013J,0,15.0,3.0,6.0,18.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,F,0-35,Scotland,A Level or Equivalent,60-70%,0,120,N
584433,DDD,2013J,0,79.0,3.0,1.0,20.0,19.0,26.333333333333332,0.0,0.0,0.0,0.0,0.0,F,0-35,East Anglian Region,A Level or Equivalent,40-50%,0,120,Y
584455,DDD,2013J,1,70.0,7.0,-5.0,20.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,F,0-35,Yorkshire Region,A Level or Equivalent,0-10%,0,90,N
584495,DDD,2013J,0,88.0,7.0,-16.0,20.0,36.0,12.571428571428571,0.0,0.0,0.0,0.0,0.0,M,0-35,Wales,HE Qualification,70-80%,0,60,N
584586,DDD,2013J,0,49.0,5.0,9.0,19.0,10.0,9.8,0.0,0.0,0.0,0.0,0.0,M,0-35,South Region,A Level or Equivalent,40-50%,0,120,Y
584591,DDD,2013J,1,137.0,11.0,-1.0,15.0,16.0,12.454545454545455,0.0,0.0,0.0,0.0,0.0,F,0-35,South West Region,A Level or Equivalent,0-10%,0,120,Y
584615,DDD,2013J,1,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,M,0-35,North Region,HE Qualification,0-10%,0,120,N
584640,DDD,2013J,0,138.0,11.0,-18.0,15.0,33.0,12.545454545454545,0.0,0.0,0.0,0.0,0.0,F,0-35,South Region,A Level or Equivalent,60-70%,0,120,N
584914,DDD,2013J,0,53.0,8.0,-11.0,13.0,24.0,6.625,1.0,69.0,69.0,0.0,-31.0,M,0-35,Scotland,HE Qualification,10-20,0,90,N
584918,DDD,2013J,0,259.0,17.0,-18.0,20.0,38.0,15.235294117647058,0.0,0.0,0.0,0.0,0.0,F,0-35,North Western Region,A Level or Equivalent,10-20,0,120,N
584932,DDD,2013J,0,10.0,2.0,-17.0,-9.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,M,0-35,East Midlands Region,A Level or Equivalent,60-70%,0,60,N
584943,DDD,2013J,0,377.0,21.0,-18.0,20.0,38.0,17.952380952380953,0.0,0.0,0.0,0.0,0.0,M,0-35,South Region,Lower Than A Level,90-100%,0,120,N
585098,DDD,2013J,0,251.0,9.0,-17.0,19.0,36.0,27.88888888888889,0.0,0.0,0.0,0.0,0.0,M,0-35,West Midlands Region,A Level or Equivalent,90-100%,0,60,N
585134,DDD,2013J,0,188.0,15.0,-17.0,20.0,37.0,12.533333333333333,0.0,0.0,0.0,0.0,0.0,M,35-55,Wales,HE Qualification,30-40%,0,60,N
585208,DDD,2013J,1,177.0,16.0,-18.0,17.0,35.0,11.0625,0.0,0.0,0.0,0.0,0.0,F,0-35,East Anglian Region,A Level or Equivalent,90-100%,0,60,Y
585210,DDD,2013J,0,21.0,5.0,-10.0,16.0,26.0,4.2,0.0,0.0,0.0,0.0,0.0,M,0-35,London Region,A Level or Equivalent,30-40%,0,60,Y
585326,DDD,2013J,0,366.0,18.0,-8.0,20.0,28.0,20.333333333333332,1.0,85.0,85.0,0.0,-5.0,F,35-55,South Region,A Level or Equivalent,90-100%,0,60,Y
585359,DDD,2013J,0,281.0,22.0,-17.0,20.0,37.0,12.772727272727273,0.0,0.0,0.0,0.0,0.0,F,0-35,London Region,A Level or Equivalent,10-20,0,60,N
585422,DDD,2013J,0,567.0,22.0,-18.0,20.0,38.0,25.772727272727273,1.0,96.0,96.0,0.0,-5.0,M,0-35,London Region,A Level or Equivalent,30-40%,0,60,N
585525,DDD,2013J,1,42.0,5.0,-17.0,9.0,26.0,8.4,0.0,0.0,0.0,0.0,0.0,M,0-35,West Midlands Region,Lower Than A Level,20-30%,0,120,Y
585695,DDD,2013J,0,401.0,21.0,-17.0,17.0,34.0,19.095238095238095,0.0,0.0,0.0,0.0,0.0,M,0-35,South West Region,A Level or Equivalent,60-70%,0,90,Y
585998,DDD,2013J,1,405.0,17.0,-18.0,19.0,37.0,23.823529411764707,1.0,89.0,89.0,0.0,-19.0,F,0-35,Wales,Lower Than A Level,40-50%,0,60,N
586022,DDD,2013J,0,385.0,26.0,-18.0,20.0,38.0,14.807692307692308,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,Lower Than A Level,50-60%,0,60,N
586113,DDD,2013J,0,371.0,22.0,-18.0,20.0,38.0,16.863636363636363,1.0,71.0,71.0,0.0,-8.0,F,35-55,North Western Region,Lower Than A Level,70-80%,0,60,N
586128,DDD,2013J,0,818.0,25.0,-9.0,20.0,29.0,32.72,0.0,0.0,0.0,0.0,0.0,M,35-55,East Midlands Region,HE Qualification,90-100%,0,60,N
586243,DDD,2013J,0,287.0,20.0,-17.0,20.0,37.0,14.35,1.0,81.0,81.0,0.0,-10.0,F,35-55,North Region,A Level or Equivalent,0-10%,0,60,N
586257,DDD,2013J,0,227.0,23.0,-18.0,19.0,37.0,9.869565217391305,0.0,0.0,0.0,0.0,0.0,F,0-35,Ireland,HE Qualification,?,0,120,N
586470,DDD,2013J,0,479.0,22.0,-15.0,20.0,35.0,21.772727272727273,0.0,0.0,0.0,0.0,0.0,M,35-55,Scotland,Lower Than A Level,10-20,0,60,N
586497,DDD,2013J,0,191.0,14.0,1.0,20.0,19.0,13.642857142857142,0.0,0.0,0.0,0.0,0.0,M,0-35,East Midlands Region,A Level or Equivalent,90-100%,0,60,N
586526,DDD,2013J,0,211.0,16.0,-18.0,20.0,38.0,13.1875,0.0,0.0,0.0,0.0,0.0,M,0-35,South Region,A Level or Equivalent,90-100%,0,120,N
586550,DDD,2013J,0,38.0,8.0,1.0,18.0,17.0,4.75,0.0,0.0,0.0,0.0,0.0,M,0-35,London Region,HE Qualification,0-10%,0,60,N
586609,DDD,2013J,1,196.0,12.0,-10.0,18.0,28.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,M,0-35,North Region,Lower Than A Level,80-90%,0,60,N
586625,DDD,2013J,0,134.0,12.0,-18.0,20.0,38.0,11.166666666666666,0.0,0.0,0.0,0.0,0.0,M,0-35,South East Region,HE Qualification,40-50%,0,60,N
586707,DDD,2013J,1,34.0,5.0,-3.0,16.0,19.0,6.8,0.0,0.0,0.0,0.0,0.0,M,0-35,West Midlands Region,Lower Than A Level,10-20,0,60,N
586762,DDD,2013J,0,417.0,17.0,-10.0,20.0,30.0,24.529411764705884,1.0,72.0,72.0,0.0,-5.0,M,0-35,Yorkshire Region,Lower Than A Level,0-10%,0,60,N
586800,DDD,2013J,0,1030.0,38.0,-18.0,20.0,38.0,27.105263157894736,0.0,0.0,0.0,0.0,0.0,M,35-55,East Anglian Region,HE Qualification,80-90%,0,60,N
586912,DDD,2013J,0,319.0,24.0,-5.0,20.0,25.0,13.291666666666666,1.0,66.0,66.0,0.0,-6.0,M,0-35,South East Region,Lower Than A Level,50-60%,0,120,N
587002,DDD,2013J,0,329.0,15.0,-13.0,18.0,31.0,21.933333333333334,0.0,0.0,0.0,0.0,0.0,F,0-35,North Western Region,Lower Than A Level,0-10%,0,60,N
587006,DDD,2013J,0,58.0,7.0,-8.0,10.0,18.0,8.285714285714286,0.0,0.0,0.0,0.0,0.0,M,35-55,Scotland,Lower Than A Level,0-10%,0,60,N
587099,DDD,2013J,1,22.0,2.0,-16.0,3.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,F,0-35,East Anglian Region,Lower Than A Level,90-100%,0,60,Y
587576,DDD,2013J,1,196.0,13.0,-18.0,16.0,34.0,15.076923076923077,0.0,0.0,0.0,0.0,0.0,M,0-35,North Region,A Level or Equivalent,?,0,180,N
587641,DDD,2013J,0,267.0,19.0,-14.0,20.0,34.0,14.052631578947368,0.0,0.0,0.0,0.0,0.0,M,0-35,South West Region,A Level or Equivalent,70-80%,0,60,N
587862,DDD,2013J,0,220.0,26.0,-7.0,20.0,27.0,8.461538461538462,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,70-80%,0,120,N
587989,DDD,2013J,0,1130.0,30.0,-18.0,18.0,36.0,37.666666666666664,1.0,90.0,90.0,0.0,-9.0,M,0-35,South Region,A Level or Equivalent,80-90%,0,60,N
588013,DDD,2013J,1,316.0,15.0,-17.0,20.0,37.0,21.066666666666666,1.0,75.0,75.0,0.0,-10.0,F,0-35,South West Region,HE Qualification,90-100%,0,60,N
588033,DDD,2013J,0,168.0,10.0,-17.0,18.0,35.0,16.8,0.0,0.0,0.0,0.0,0.0,M,0-35,Yorkshire Region,A Level or Equivalent,30-40%,0,60,N
588086,DDD,2013J,0,237.0,19.0,-18.0,19.0,37.0,12.473684210526315,1.0,79.0,79.0,0.0,-21.0,M,0-35,South East Region,A Level or Equivalent,30-40%,0,60,N
588132,DDD,2013J,0,808.0,30.0,-16.0,20.0,36.0,26.933333333333334,0.0,0.0,0.0,0.0,0.0,F,0-35,South West Region,A Level or Equivalent,40-50%,0,60,N
588146,DDD,2013J,0,425.0,19.0,-17.0,18.0,35.0,22.36842105263158,0.0,0.0,0.0,0.0,0.0,M,0-35,London Region,A Level or Equivalent,30-40%,0,60,N
588178,DDD,2013J,0,768.0,29.0,-18.0,20.0,38.0,26.482758620689655,1.0,91.0,91.0,0.0,-9.0,M,35-55,South West Region,A Level or Equivalent,30-40%,0,60,N
588197,DDD,2013J,1,512.0,16.0,-18.0,12.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,20-30%,0,60,N
588208,DDD,2013J,0,370.0,14.0,-12.0,18.0,30.0,26.428571428571427,0.0,0.0,0.0,0.0,0.0,F,0-35,South East Region,A Level or Equivalent,40-50%,0,60,N
588219,DDD,2013J,0,118.0,10.0,-18.0,18.0,36.0,11.8,0.0,0.0,0.0,0.0,0.0,M,0-35,South East Region,Lower Than A Level,50-60%,0,90,N
588293,DDD,2013J,0,224.0,27.0,-18.0,19.0,37.0,8.296296296296296,0.0,0.0,0.0,0.0,0.0,M,35-55,West Midlands Region,Lower Than A Level,20-30%,0,60,N
588352,DDD,2013J,0,403.0,25.0,-18.0,20.0,38.0,16.12,0.0,0.0,0.0,0.0,0.0,F,0-35,Scotland,HE Qualification,80-90%,0,60,N
588430,DDD,2013J,0,138.0,9.0,-11.0,18.0,29.0,15.333333333333334,0.0,0.0,0.0,0.0,0.0,M,0-35,North Region,Lower Than A Level,60-70%,0,90,N
588460,DDD,2013J,0,698.0,24.0,-18.0,20.0,38.0,29.083333333333332,0.0,0.0,0.0,0.0,0.0,M,35-55,East Anglian Region,Lower Than A Level,60-70%,0,90,N
588482,DDD,2013J,0,243.0,20.0,-18.0,20.0,38.0,12.15,1.0,66.0,66.0,0.0,-6.0,M,0-35,North Region,A Level or Equivalent,30-40%,0,60,N
588493,DDD,2013J,0,315.0,28.0,-18.0,19.0,37.0,11.25,1.0,90.0,90.0,0.0,-6.0,M,0-35,Scotland,HE Qualification,90-100%,0,60,N
588537,DDD,2013J,1,240.0,14.0,-10.0,16.0,26.0,17.142857142857142,0.0,0.0,0.0,0.0,0.0,M,35-55,North Western Region,A Level or Equivalent,40-50%,0,60,N
588540,DDD,2013J,0,2017.0,38.0,-18.0,20.0,38.0,53.078947368421055,1.0,93.0,93.0,0.0,-28.0,F,35-55,Yorkshire Region,A Level or Equivalent,80-90%,0,60,N
588556,DDD,2013J,0,191.0,14.0,-11.0,20.0,31.0,13.642857142857142,0.0,0.0,0.0,0.0,0.0,M,0-35,Yorkshire Region,A Level or Equivalent,40-50%,0,60,N
588566,DDD,2013J,0,48.0,3.0,-17.0,16.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,M,35-55,East Midlands Region,A Level or Equivalent,20-30%,0,60,N
588707,DDD,2013J,0,561.0,22.0,-18.0,20.0,38.0,25.5,0.0,0.0,0.0,0.0,0.0,F,0-35,Wales,A Level or Equivalent,60-70%,0,150,N
588824,DDD,2013J,0,233.0,14.0,-5.0,20.0,25.0,16.642857142857142,0.0,0.0,0.0,0.0,0.0,F,0-35,Scotland,HE Qualification,20-30%,0,60,Y
588850,DDD,2013J,0,223.0,17.0,-17.0,19.0,36.0,13.117647058823529,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,A Level or Equivalent,80-90%,0,120,N
588884,DDD,2013J,1,230.0,19.0,-15.0,18.0,33.0,12.105263157894736,0.0,0.0,0.0,0.0,0.0,M,0-35,South Region,A Level or Equivalent,10-20,0,120,N
589007,DDD,2013J,1,63.0,2.0,-5.0,11.0,16.0,31.5,0.0,0.0,0.0,0.0,0.0,F,0-35,Yorkshire Region,A Level or Equivalent,20-30%,0,60,N
589019,DDD,2013J,0,358.0,27.0,-18.0,20.0,38.0,13.25925925925926,0.0,0.0,0.0,0.0,0.0,M,0-35,West Midlands Region,A Level or Equivalent,70-80%,0,120,N
589171,DDD,2013J,0,8.0,1.0,18.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,F,0-35,Scotland,Lower Than A Level,50-60%,0,60,N
589220,DDD,2013J,0,544.0,28.0,-18.0,20.0,38.0,19.428571428571427,0.0,0.0,0.0,0.0,0.0,F,35-55,South East Region,HE Qualification,60-70%,0,60,N
589458,DDD,2013J,0,934.0,22.0,-11.0,19.0,30.0,42.45454545454545,1.0,77.0,77.0,0.0,-15.0,F,0-35,West Midlands Region,A Level or Equivalent,40-50%,0,60,N
589503,DDD,2013J,0,222.0,14.0,-9.0,20.0,29.0,15.857142857142858,0.0,0.0,0.0,0.0,0.0,F,0-35,North Region,Lower Than A Level,?,0,60,N
589531,DDD,2013J,0,62.0,5.0,-9.0,18.0,27.0,12.4,1.0,76.0,76.0,0.0,-7.0,F,0-35,West Midlands Region,A Level or Equivalent,10-20,0,120,Y
589557,DDD,2013J,0,202.0,16.0,-18.0,17.0,35.0,12.625,0.0,0.0,0.0,0.0,0.0,F,0-35,Wales,A Level or Equivalent,50-60%,0,120,N
589582,DDD,2013J,1,246.0,14.0,-3.0,17.0,20.0,17.571428571428573,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,20-30%,0,90,N
589584,DDD,2013J,0,101.0,9.0,-16.0,18.0,34.0,11.222222222222221,0.0,0.0,0.0,0.0,0.0,M,0-35,West Midlands Region,A Level or Equivalent,10-20,0,60,N
589723,DDD,2013J,0,196.0,15.0,-18.0,20.0,38.0,13.066666666666666,1.0,87.0,87.0,0.0,-5.0,F,0-35,South Region,A Level or Equivalent,60-70%,0,60,N
589875,DDD,2013J,0,128.0,5.0,0.0,11.0,11.0,25.6,0.0,0.0,0.0,0.0,0.0,M,0-35,South Region,Lower Than A Level,80-90%,0,60,N
589932,DDD,2013J,0,369.0,11.0,-10.0,13.0,23.0,33.54545454545455,0.0,0.0,0.0,0.0,0.0,F,0-35,East Anglian Region,Lower Than A Level,40-50%,0,90,N
589956,DDD,2013J,0,306.0,13.0,-18.0,20.0,38.0,23.53846153846154,1.0,78.0,78.0,0.0,-12.0,M,35-55,South Region,Lower Than A Level,?,0,60,N
590184,DDD,2013J,0,71.0,5.0,-12.0,16.0,28.0,14.2,0.0,0.0,0.0,0.0,0.0,M,0-35,North Western Region,A Level or Equivalent,20-30%,0,60,N
590235,DDD,2013J,1,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0-35,North Western Region,A Level or Equivalent,40-50%,0,60,N
590370,DDD,2013J,0,299.0,14.0,-13.0,16.0,29.0,21.357142857142858,0.0,0.0,0.0,0.0,0.0,M,35-55,Ireland,Lower Than A Level,?,0,60,N
590392,DDD,2013J,0,183.0,16.0,-17.0,19.0,36.0,11.4375,1.0,79.0,79.0,0.0,-6.0,M,0-35,East Midlands Region,A Level or Equivalent,80-90%,0,60,Y
590397,DDD,2013J,0,196.0,10.0,-10.0,18.0,28.0,19.6,0.0,0.0,0.0,0.0,0.0,F,0-35,Ireland,A Level or Equivalent,?,0,60,N
590402,DDD,2013J,0,181.0,6.0,-10.0,19.0,29.0,30.166666666666668,0.0,0.0,0.0,0.0,0.0,M,35-55,Yorkshire Region,A Level or Equivalent,70-80%,0,60,N
590420,DDD,2013J,0,38.0,2.0,-9.0,6.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,M,0-35,East Midlands Region,Lower Than A Level,50-60%,0,90,N
590443,DDD,2013J,0,807.0,30.0,-18.0,20.0,38.0,26.9,1.0,89.0,89.0,0.0,-7.0,F,0-35,South West Region,A Level or Equivalent,30-40%,0,90,N
590482,DDD,2013J,0,376.0,23.0,-18.0,20.0,38.0,16.347826086956523,0.0,0.0,0.0,0.0,0.0,M,0-35,North Region,HE Qualification,?,0,60,N
590676,DDD,2013J,0,302.0,25.0,-15.0,20.0,35.0,12.08,0.0,0.0,0.0,0.0,0.0,M,0-35,South East Region,No Formal quals,20-30%,0,60,N
590762,DDD,2013J,0,57.0,9.0,0.0,20.0,20.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,30-40%,0,120,N
590789,DDD,2013J,0,300.0,20.0,-12.0,19.0,31.0,15.0,1.0,80.0,80.0,0.0,-6.0,F,0-35,North Region,HE Qualification,?,0,120,N
590811,DDD,2013J,1,189.0,25.0,-18.0,19.0,37.0,7.56,0.0,0.0,0.0,0.0,0.0,M,0-35,Ireland,Lower Than A Level,10-20,0,60,N
590828,DDD,2013J,1,127.0,8.0,-8.0,19.0,27.0,15.875,0.0,0.0,0.0,0.0,0.0,F,0-35,South East Region,A Level or Equivalent,20-30%,0,120,Y
590886,DDD,2013J,1,80.0,17.0,-16.0,19.0,35.0,4.705882352941177,0.0,0.0,0.0,0.0,0.0,M,0-35,North Western Region,HE Qualification,20-30%,0,120,N
590918,DDD,2013J,0,61.0,11.0,-18.0,16.0,34.0,5.545454545454546,0.0,0.0,0.0,0.0,0.0,M,0-35,North Western Region,Lower Than A Level,20-30%,0,120,N
590920,DDD,2013J,1,313.0,19.0,-18.0,17.0,35.0,16.473684210526315,0.0,0.0,0.0,0.0,0.0,F,0-35,East Midlands Region,Lower Than A Level,20-30%,0,120,N
590921,DDD,2013J,0,410.0,25.0,-16.0,20.0,36.0,16.4,1.0,86.0,86.0,0.0,-9.0,F,0-35,West Midlands Region,A Level or Equivalent,10-20,0,90,N
590951,DDD,2013J,0,29.0,3.0,-5.0,3.0,8.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,F,0-35,South West Region,Lower Than A Level,0-10%,0,60,N
591071,DDD,2013J,0,197.0,13.0,-5.0,20.0,25.0,15.153846153846153,0.0,0.0,0.0,0.0,0.0,F,0-35,South Region,A Level or Equivalent,90-100%,0,60,N
591163,DDD,2013J,1,353.0,15.0,-17.0,14.0,31.0,23.533333333333335,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,A Level or Equivalent,40-50%,0,60,N
591193,DDD,2013J,0,860.0,33.0,-18.0,19.0,37.0,26.060606060606062,1.0,89.0,89.0,0.0,-13.0,M,35-55,South Region,Lower Than A Level,90-100%,0,60,N
591202,DDD,2013J,0,201.0,14.0,-18.0,19.0,37.0,14.357142857142858,0.0,0.0,0.0,0.0,0.0,F,0-35,East Midlands Region,A Level or Equivalent,10-20,0,120,N
591210,DDD,2013J,0,144.0,14.0,-18.0,14.0,32.0,10.285714285714286,0.0,0.0,0.0,0.0,0.0,F,35-55,North Western Region,A Level or Equivalent,80-90%,0,120,N
591230,DDD,2013J,0,502.0,20.0,-18.0,18.0,36.0,25.1,0.0,0.0,0.0,0.0,0.0,M,0-35,London Region,HE Qualification,20-30%,0,60,N
591593,DDD,2013J,0,122.0,11.0,-18.0,20.0,38.0,11.090909090909092,0.0,0.0,0.0,0.0,0.0,M,0-35,South East Region,Lower Than A Level,50-60%,0,60,Y
591648,DDD,2013J,1,110.0,8.0,-12.0,19.0,31.0,13.75,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,Lower Than A Level,90-100%,0,120,N
591650,DDD,2013J,1,101.0,10.0,-7.0,12.0,19.0,10.1,0.0,0.0,0.0,0.0,0.0,M,0-35,South Region,Lower Than A Level,0-10%,0,120,N
591694,DDD,2013J,0,83.0,9.0,-12.0,14.0,26.0,9.222222222222221,0.0,0.0,0.0,0.0,0.0,F,0-35,Scotland,HE Qualification,0-10%,0,60,N
591845,DDD,2013J,1,34.0,7.0,-16.0,13.0,29.0,4.857142857142857,0.0,0.0,0.0,0.0,0.0,F,0-35,London Region,Lower Than A Level,50-60%,0,120,N
591852,DDD,2013J,1,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0-35,Scotland,A Level or Equivalent,0-10%,0,120,Y
591891,DDD,2013J,0,349.0,20.0,-18.0,20.0,38.0,17.45,1.0,85.0,85.0,0.0,-5.0,M,35-55,South East Region,A Level or Equivalent,50-60%,0,60,Y
591980,DDD,2013J,0,31.0,3.0,-18.0,17.0,35.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,M,0-35,East Midlands Region,HE Qualification,90-100%,0,60,N
592093,DDD,2013J,0,471.0,32.0,-18.0,20.0,38.0,14.71875,0.0,0.0,0.0,0.0,0.0,M,0-35,West Midlands Region,Lower Than A Level,20-30%,0,90,N
592189,DDD,2013J,0,81.0,7.0,-10.0,19.0,29.0,11.571428571428571,0.0,0.0,0.0,0.0,0.0,M,0-35,Wales,HE Qualification,50-60%,0,60,N
592252,DDD,2013J,0,161.0,11.0,-6.0,15.0,21.0,14.636363636363637,0.0,0.0,0.0,0.0,0.0,M,0-35,South East Region,A Level or Equivalent,80-90%,0,120,N
592284,DDD,2013J,0,39.0,8.0,-18.0,18.0,36.0,4.875,0.0,0.0,0.0,0.0,0.0,F,0-35,North Western Region,A Level or Equivalent,10-20,0,120,Y
592315,DDD,2013J,0,427.0,22.0,-18.0,19.0,37.0,19.40909090909091,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,Lower Than A Level,70-80%,0,120,Y
